web-scraper-order,web-scraper-start-url,offer_url,offer_url-href,location,net_price,deposit,area,room_num,build_type,floor,total_floor,build_mat,windows,heating,year_built,status,agd,security,add_info,rest_info,offer_ID,next_pagination,next_pagination-href,add_cost,offer_last_update,second_page,second_page-href,third_page,third_page-href
1612436230-120,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"54,50 m²
                    
                        Wynajmę mieszkanie",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-ID49USx.html#5b38a96bcb,"Warszawa, Białołęka, ul. Skarbka z Gór",2 200 zł,Kaucja:2 300 zł,"Powierzchnia:54,50 m²",Liczba pokoi:3,Rodzaj zabudowy:blok,Piętro:parter,Liczba pięter:2,Materiał budynku:cegła,Okna:plastikowe,,,Stan wykończenia:do zamieszkania,telewizja kablowainternet,piwnicawindataras,,,Nr oferty w Otodom: 61468941,,,Czynsz - dodatkowo:700 zł,Data aktualizacji: 13 godzin temu,,,,
1612436180-101,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"46 m²
                    
                        Dwa pokoje w super lokalizacji z widokiem z okien",https://www.otodom.pl/pl/oferta/dwa-pokoje-w-super-lokalizacji-z-widokiem-z-okien-ID49UiF.html#5b38a96bcb,"Warszawa, Mokotów, ul. Jadźwingów",2 400 zł,Kaucja:3 000 zł,Powierzchnia:46 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:8,Liczba pięter:8,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2002,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,klimatyzacjabalkonwindatylko dla niepalących,wynajmę również studentom,Nr oferty w Otodom: 61466717,,,,Data aktualizacji: 14 godzin temu,,,,
1612436266-134,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"19 m²
                    
                        Kawalerka 19 m2",https://www.otodom.pl/pl/oferta/kawalerka-19-m2-ID49W59.html#5b38a96bcb,"Warszawa, Mokotów, Cybernetyki 15",1 800 zł,Kaucja:3 600 zł,Powierzchnia:19 m²,Liczba pokoi:1,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:6,,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2020,,lodówkameblepiekarnikkuchenkapralka,windatylko dla niepalących,wynajmę również studentom,,Nr oferty w Otodom: 61469723,,,,Data aktualizacji: 14 godzin temu,,,,
1612436131-81,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"47 m²
                    
                        Ochota, 47 m2",https://www.otodom.pl/pl/oferta/ochota-47-m2-ID49THV.html#5b38a96bcb,"Warszawa, Ochota, Grójecka 117",2 100 zł,Kaucja:2 100 zł,Powierzchnia:47 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:1,Liczba pięter:4,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1963,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikpralka,drzwi / okna antywłamaniowedomofon / wideofon,balkontylko dla niepalącychoddzielna kuchnia,,Nr oferty w Otodom: 61464440,,,Czynsz - dodatkowo:130 zł,Data aktualizacji: 2 dni temu,,,,
1612436195-107,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"55,70 m²
                    
                        3 niezależne pokoje na Mokotowie nowe",https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-na-mokotowie-nowe-ID49Upg.html#5b38a96bcb,"Warszawa, Mokotów, ul. Suwak 11",2 730 zł,Kaucja:4 000 zł,"Powierzchnia:55,70 m²",Liczba pokoi:3,,,,Materiał budynku:pustak,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2021,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,domofon / wideofonmonitoring / ochrona,internet,balkongaraż/miejsce parkingowewinda,Nr oferty w Otodom: 61467126,,,Czynsz - dodatkowo:520 zł,Data aktualizacji: 20 godzin temu,,,,
1612436067-55,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"48 m²
                    
                        Mieszkanie do wynajęcia niedaleko Mostu Północnego",https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-niedaleko-mostu-polnocnego-ID49Te2.html#d857922b87,"Warszawa, Białołęka",2 000 zł,,Powierzchnia:48 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:10,Liczba pięter:10,Materiał budynku:wielka płyta,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1988,Stan wykończenia:do zamieszkania,domofon / wideofon,telewizja kablowainternet,winda,,Nr oferty w Otodom: 61462586,,,,Data aktualizacji: 28 minut temu,2.0,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=2,,
1612436106-71,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"34 m²
                    
                        Kawalerka, Stare Włochy, Ogródek, Parking",https://www.otodom.pl/pl/oferta/kawalerka-stare-wlochy-ogrodek-parking-ID49Tze.html#d857922b87,"Warszawa, Włochy, Stare Włochy, ul. Techników",1 500 zł,Kaucja:2 000 zł,Powierzchnia:34 m²,Liczba pokoi:1,Rodzaj zabudowy:kamienica,Piętro:parter,Liczba pięter:2,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2012,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,teren zamkniętydomofon / wideofonrolety antywłamaniowe,internet,balkongaraż/miejsce parkingoweogródektylko dla niepalących,Nr oferty w Otodom: 61463900,,,Czynsz - dodatkowo:275 zł,Data aktualizacji: 2 dni temu,2.0,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=2,,
1612436151-89,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"48 m²
                    
                        Mieszkanie dwupokojowe do wynajęcia ul.Lindego 26",https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-do-wynajecia-ul-lindego-26-ID49TOk.html#5b38a96bcb,"Warszawa, Bielany, Lindego 26",2 000 zł,Kaucja:2 000 zł,Powierzchnia:48 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:10,Liczba pięter:10,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1968,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamaniowedomofon / wideofonmonitoring / ochrona,telewizja kablowainternettelefon,windaoddzielna kuchnia,Nr oferty w Otodom: 61464836,,,Czynsz - dodatkowo:350 zł,Data aktualizacji: 2 dni temu,,,,
1612436087-63,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"70 m²
                    
                        Jasne wygodne mieszkanie 70 m2 z pięknym widokiem",https://www.otodom.pl/pl/oferta/jasne-wygodne-mieszkanie-70-m2-z-pieknym-widokiem-ID49TqV.html#d857922b87,"Warszawa, Ursynów",3 500 zł,Kaucja:3 500 zł,Powierzchnia:70 m²,Liczba pokoi:3,Rodzaj zabudowy:blok,Piętro:8,Liczba pięter:9,,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2001,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,balkongaraż/miejsce parkingowewinda,,Nr oferty w Otodom: 61463386,,,,Data aktualizacji: 2 dni temu,2.0,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=2,,
1612436269-135,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"37 m²
                    
                        Bezposrednio 2 pokoje Al. Jerozolimskie- Centrum",https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-al-jerozolimskie-centrum-ID49W5C.html#5b38a96bcb,"Warszawa, Śródmieście",2 000 zł,Kaucja:2 000 zł,Powierzchnia:37 m²,Liczba pokoi:2,Rodzaj zabudowy:kamienica,Piętro:1,,,Okna:plastikowe,Ogrzewanie:miejskie,,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkatelewizorpralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,telewizja kablowainternet,winda,Nr oferty w Otodom: 61469752,,,Czynsz - dodatkowo:1 zł,Data aktualizacji: 2 godziny temu,,,,
1612436248-127,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"40 m²
                    
                        Mieszkanie 2-pokojowe Warszawa Żoliborz",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-warszawa-zoliborz-ID49W3a.html#5b38a96bcb,"Warszawa, Żoliborz",2 450 zł,,Powierzchnia:40 m²,Liczba pokoi:2,Rodzaj zabudowy:kamienica,Piętro:2,Liczba pięter:4,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1936,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,,,Nr oferty w Otodom: 61469600,,,,Data aktualizacji: 15 godzin temu,,,,
1612436065-54,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"45 m²
                    
                        Wynajmę bezpośrednio nowe dwa pokoje, Bródno",https://www.otodom.pl/pl/oferta/wynajme-bezposrednio-nowe-dwa-pokoje-brodno-ID49TcM.html#d857922b87,"Warszawa, Targówek, Bródno, ul. Poborzańska",1 800 zł,Kaucja:2 500 zł,Powierzchnia:45 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:1,Liczba pięter:7,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2020,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,balkongaraż/miejsce parkingowewindatylko dla niepalących,wynajmę również studentom,Nr oferty w Otodom: 61462508,,,Czynsz - dodatkowo:700 zł,Data aktualizacji: 2 dni temu,2.0,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=2,,
1612436237-123,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"50 m²
                    
                        Ursus Gawra 2 pok. 50 m2 ul. Magnacka Garaż",https://www.otodom.pl/pl/oferta/ursus-gawra-2-pok-50-m2-ul-magnacka-garaz-ID49UZw.html#5b38a96bcb,"Warszawa, Ursus, Gawra",2 000 zł,Kaucja:2 000 zł,Powierzchnia:50 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:6,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2009,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamaniowedomofon / wideofonmonitoring / ochrona,telewizja kablowainternet,balkongaraż/miejsce parkingowewinda,Nr oferty w Otodom: 61469373,,,,Data aktualizacji: 16 godzin temu,,,,
1612436251-128,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"55,50 m²
                    
                        Mieszkanie 2 pokoje, 55m, Warszawa Ochota,",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-55m-warszawa-ochota-ID49W3b.html#5b38a96bcb,"Warszawa, Ochota, ul. Bitwy Warszawskiej 1920 r.",2 400 zł,Kaucja:2 400 zł,"Powierzchnia:55,50 m²",Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:7,Liczba pięter:7,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1960,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikpralka,drzwi / okna antywłamaniowedomofon / wideofon,telewizja kablowainternet,piwnicawindaoddzielna kuchnia,Nr oferty w Otodom: 61469601,,,,Data aktualizacji: 15 godzin temu,,,,
1612436133-82,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"42 m²
                    
                        Wilanów, nowoczesne 2 pok. z ogródkiem i garażem",https://www.otodom.pl/pl/oferta/wilanow-nowoczesne-2-pok-z-ogrodkiem-i-garazem-ID49TI0.html#5b38a96bcb,"Warszawa, Wilanów",2 600 zł,Kaucja:2 500 zł,Powierzchnia:42 m²,Liczba pokoi:2,Rodzaj zabudowy:apartamentowiec,Piętro:parter,Liczba pięter:3,Materiał budynku:inne,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2016,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochronarolety antywłamaniowe,telewizja kablowainternet,garaż/miejsce parkingoweogródekwinda,Nr oferty w Otodom: 61464444,,,,Data aktualizacji: 2 dni temu,,,,
1612436205-111,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"25 m²
                    
                        Piękna kawalerka,Nowe,Metro,Internet, TV, Garaż",https://www.otodom.pl/pl/oferta/piekna-kawalerka-nowe-metro-internet-tv-garaz-ID49UsW.html#5b38a96bcb,"Warszawa, Wola, ul. Marcina Kasprzaka",1 650 zł,,Powierzchnia:25 m²,Liczba pokoi:1,Rodzaj zabudowy:apartamentowiec,Piętro:5,Liczba pięter:8,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2016,Stan wykończenia:do zamieszkania,lodówkameblepiekarniktelewizorpralka,drzwi / okna antywłamaniowedomofon / wideofon,internet,balkongaraż/miejsce parkingowewindatylko dla niepalącychoddzielna kuchnia,Nr oferty w Otodom: 61467353,,,Czynsz - dodatkowo:300 zł,Data aktualizacji: 1 dzień temu,,,,
1612436156-91,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"28 m²
                    
                        Mieszkanie jednopokojowe 28m2",https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-28m2-ID49TWM.html#5b38a96bcb,"Warszawa, Wola",1 330 zł,Kaucja:1 000 zł,Powierzchnia:28 m²,Liczba pokoi:1,Rodzaj zabudowy:blok,Piętro:parter,Liczba pięter:2,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1960,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamaniowedomofon / wideofonmonitoring / ochrona,telewizja kablowainternet,piwnicaoddzielna kuchnia,Nr oferty w Otodom: 61465298,,,Czynsz - dodatkowo:370 zł,Data aktualizacji: 1 dzień temu,,,,
1612436286-142,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"38 m²
                    
                        Dwa pokje | 38 m2 | Klima. | Nowaka - Jeziorański.",https://www.otodom.pl/pl/oferta/dwa-pokje-38-m2-klima-nowaka-jezioranski-ID49Wkg.html#5b38a96bcb,"Warszawa, Praga-Południe, ul. Jana Nowaka-Jeziorańskiego",2 200 zł,Kaucja:2 200 zł,Powierzchnia:38 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:7,Liczba pięter:14,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2008,Stan wykończenia:do zamieszkania,lodówkameblepiekarniktelewizorpralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,klimatyzacjabalkonwinda,,Nr oferty w Otodom: 61470660,,,,Data aktualizacji: godzinę temu,,,,
1612436197-108,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"60 m²
                    
                        3-pokojowe mieszkanie przy ul. Grochowskiej",https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-przy-ul-grochowskiej-ID49Upu.html#5b38a96bcb,"Warszawa, Praga-Południe, ul. Grochowska",2 500 zł,Kaucja:3 000 zł,Powierzchnia:60 m²,Liczba pokoi:3,Rodzaj zabudowy:apartamentowiec,Piętro:2,Liczba pięter:5,,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2010,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,internet,balkonwinda,Nr oferty w Otodom: 61467140,,,Czynsz - dodatkowo:600 zł,Data aktualizacji: 1 dzień temu,,,,
